OBJECTID,WPITEM,WPITMSEG,ITMSEG,FINPROJ,RDWYLOC,BEGSECPT,ENDSECPT,RDWYSIDE,RDWYID,ITSEGMAN,WPWKMIX,WPITSTAT,MANDISDV,CONTYDOT,WPPHAZGP,WPPHAZTP,FINPRJSQ,FISCALYR,PRPLCCDE,PRPLCODE,CONTYNAM,WPWKMIXN,WPITSTNM,LOCALFULL,LOC_ERROR,Shape__Length,WPPHAZTP_DESC,Normalized_Length,PHASE_WEIGHT,risk_proxy
36850,251688,1,2516881,25168815201,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
36863,251688,1,2516881,25168815204,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,04,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
36886,251688,1,2516881,25168815201,10,12.27999973,12.45499992,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,279.35460800237564,Active Construction,0.023313918864155493,1.0,0.023313918864155493
36896,251688,1,2516881,25168815202,12,12.65499973,13.04800034,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,627.4630437466387,Active Construction,0.05236578195996961,1.0,0.05236578195996961
36913,251688,1,2516881,25168815202,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
36924,251688,1,2516881,25168815202,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
36926,251156,3,2511563,25115635201,2,0.0,0.49599999,C,87059000,"RICARDO, JORGE      ",0002,096,06,87,5,2,01,2024,A,03,MIAMI-DADE          ,NEW ROAD CONSTRUCTIO,CONST.COMPLETE      ,PORT OF MIAMI TUNNEL FROM PORT OF MIAMI TO SR 836/I-395,NO ERROR,797.8835746051055,Active Construction,0.06658845921463231,1.0,0.06658845921463231
36927,251688,1,2516881,25168815208,10,12.27999973,12.45499992,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,08,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,279.35460800237564,Active Construction,0.023313918864155493,1.0,0.023313918864155493
36933,251688,1,2516881,25168815201,11,12.45499992,12.65499973,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,319.3439257060065,Active Construction,0.026651281777343803,1.0,0.026651281777343803
36936,251688,1,2516881,25168815201,14,0.0,0.072,C,87060000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,115.92256956018275,Active Construction,0.00967447575172105,1.0,0.00967447575172105
36961,251688,1,2516881,25168815202,11,12.45499992,12.65499973,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,319.3439257060065,Active Construction,0.026651281777343803,1.0,0.026651281777343803
36974,251688,1,2516881,25168815202,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
36984,251688,1,2516881,25168815202,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
37010,251688,1,2516881,25168815201,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37017,251688,1,2516881,25168815201,11,12.45499992,12.65499973,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,319.3439257060065,Active Construction,0.026651281777343803,1.0,0.026651281777343803
37038,251688,1,2516881,25168815604,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,6,04,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
37059,251688,1,2516881,25168815208,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,08,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37067,251688,1,2516881,25168815202,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
37072,251688,1,2516881,25168815204,14,0.0,0.072,C,87060000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,04,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,115.92256956018275,Active Construction,0.00967447575172105,1.0,0.00967447575172105
37075,251688,1,2516881,25168815701,12,12.65499973,13.04800034,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,7,01,2027,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,627.4630437466387,Active Construction,0.05236578195996961,1.0,0.05236578195996961
37081,251688,1,2516881,25168815604,12,12.65499973,13.04800034,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,6,04,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,627.4630437466387,Active Construction,0.05236578195996961,1.0,0.05236578195996961
37082,251688,1,2516881,25168815201,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37099,251688,1,2516881,25168815202,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
37101,251688,1,2516881,25168815232,22,0.0,0.121,C,87200125,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,32,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,204.19389825062984,Active Construction,0.017041279577999023,1.0,0.017041279577999023
37123,251688,1,2516881,25168815202,11,12.45499992,12.65499973,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,319.3439257060065,Active Construction,0.026651281777343803,1.0,0.026651281777343803
37127,251688,1,2516881,25168815701,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,7,01,2027,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
37133,251688,1,2516881,25168815202,14,0.0,0.072,C,87060000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,115.92256956018275,Active Construction,0.00967447575172105,1.0,0.00967447575172105
37134,251688,1,2516881,25168815206,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,06,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
37141,251688,1,2516881,25168815230,22,0.0,0.121,C,87200125,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,30,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,204.19389825062984,Active Construction,0.017041279577999023,1.0,0.017041279577999023
37153,251156,3,2511563,25115635201,2,0.0,0.49599999,C,87059000,"RICARDO, JORGE      ",0002,096,06,87,5,2,01,2025,A,03,MIAMI-DADE          ,NEW ROAD CONSTRUCTIO,CONST.COMPLETE      ,PORT OF MIAMI TUNNEL FROM PORT OF MIAMI TO SR 836/I-395,NO ERROR,797.8835746051055,Active Construction,0.06658845921463231,1.0,0.06658845921463231
37154,251688,1,2516881,25168815202,11,12.45499992,12.65499973,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,319.3439257060065,Active Construction,0.026651281777343803,1.0,0.026651281777343803
37158,251688,1,2516881,25168815201,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
37170,251688,1,2516881,25168815202,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37186,251688,1,2516881,25168815209,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,09,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
37192,251688,1,2516881,25168815230,14,0.0,0.072,C,87060000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,30,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,115.92256956018275,Active Construction,0.00967447575172105,1.0,0.00967447575172105
37204,251688,1,2516881,25168815233,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,33,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
37214,251688,1,2516881,25168815202,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37223,251688,1,2516881,25168815202,11,12.45499992,12.65499973,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,319.3439257060065,Active Construction,0.026651281777343803,1.0,0.026651281777343803
37224,251688,1,2516881,25168815201,12,12.65499973,13.04800034,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,627.4630437466387,Active Construction,0.05236578195996961,1.0,0.05236578195996961
37230,251688,1,2516881,25168815201,14,0.0,0.072,C,87060000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,115.92256956018275,Active Construction,0.00967447575172105,1.0,0.00967447575172105
37231,251688,1,2516881,25168815202,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
37246,251688,1,2516881,25168815208,11,12.45499992,12.65499973,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,08,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,319.3439257060065,Active Construction,0.026651281777343803,1.0,0.026651281777343803
37249,251688,1,2516881,25168815230,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,30,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37252,251688,1,2516881,25168815201,10,12.27999973,12.45499992,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,279.35460800237564,Active Construction,0.023313918864155493,1.0,0.023313918864155493
37261,251688,1,2516881,25168815604,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,6,04,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
37268,251688,1,2516881,25168815202,12,12.65499973,13.04800034,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,627.4630437466387,Active Construction,0.05236578195996961,1.0,0.05236578195996961
37269,251688,1,2516881,25168815201,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
37275,251688,1,2516881,25168815202,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2024,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
37285,251688,1,2516881,25168815202,22,0.0,0.121,C,87200125,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,204.19389825062984,Active Construction,0.017041279577999023,1.0,0.017041279577999023
37294,251688,1,2516881,25168815209,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,09,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
37303,251688,1,2516881,25168815208,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,08,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
37314,251156,3,2511563,25115635201,2,0.0,0.49599999,C,87059000,"RICARDO, JORGE      ",0002,096,06,87,5,2,01,2027,A,03,MIAMI-DADE          ,NEW ROAD CONSTRUCTIO,CONST.COMPLETE      ,PORT OF MIAMI TUNNEL FROM PORT OF MIAMI TO SR 836/I-395,NO ERROR,797.8835746051055,Active Construction,0.06658845921463231,1.0,0.06658845921463231
37336,251688,1,2516881,25168815206,22,0.0,0.121,C,87200125,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,06,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,204.19389825062984,Active Construction,0.017041279577999023,1.0,0.017041279577999023
37348,251688,1,2516881,25168815230,10,12.27999973,12.45499992,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,30,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,279.35460800237564,Active Construction,0.023313918864155493,1.0,0.023313918864155493
37350,251688,1,2516881,25168815208,22,0.0,0.121,C,87200125,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,08,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,204.19389825062984,Active Construction,0.017041279577999023,1.0,0.017041279577999023
37363,251688,1,2516881,25168815202,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37365,251688,1,2516881,25168815202,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
37368,251688,1,2516881,25168815209,13,11.68400002,13.04800034,L,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,09,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,2177.7983865405636,Active Construction,0.18175112717619346,1.0,0.18175112717619346
37373,251688,1,2516881,25168815230,10,12.27999973,12.45499992,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,30,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,279.35460800237564,Active Construction,0.023313918864155493,1.0,0.023313918864155493
37383,251688,1,2516881,25168815202,21,0.102,0.18700001,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,130.26393531132325,Active Construction,0.010871353941467697,1.0,0.010871353941467697
37387,251688,1,2516881,25168815204,10,12.27999973,12.45499992,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,04,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,279.35460800237564,Active Construction,0.023313918864155493,1.0,0.023313918864155493
37396,251688,1,2516881,25168815204,7,0.01,0.133,C,87200119,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,04,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,198.74087221851246,Active Construction,0.01658618987181515,1.0,0.01658618987181515
37414,251156,3,2511563,25115635201,2,0.0,0.49599999,C,87059000,"RICARDO, JORGE      ",0002,096,06,87,5,2,01,2025,A,03,MIAMI-DADE          ,NEW ROAD CONSTRUCTIO,CONST.COMPLETE      ,PORT OF MIAMI TUNNEL FROM PORT OF MIAMI TO SR 836/I-395,NO ERROR,797.8835746051055,Active Construction,0.06658845921463231,1.0,0.06658845921463231
37420,251688,1,2516881,25168815202,22,0.0,0.121,C,87200125,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2023,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,204.19389825062984,Active Construction,0.017041279577999023,1.0,0.017041279577999023
37422,251688,1,2516881,25168815201,12,12.65499973,13.04800034,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,01,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,627.4630437466387,Active Construction,0.05236578195996961,1.0,0.05236578195996961
37426,251688,1,2516881,25168815602,12,12.65499973,13.04800034,R,87200000,"BENITEZ, AURALIZ    ",0023,090,06,87,5,6,02,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,627.4630437466387,Active Construction,0.05236578195996961,1.0,0.05236578195996961
37428,251688,1,2516881,25168815202,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,02,2025,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
37438,251688,1,2516881,25168815206,5,0.0,0.102,C,87200123,"BENITEZ, AURALIZ    ",0023,090,06,87,5,2,06,2026,A,01,MIAMI-DADE          ,BRIDGE-REPLACE AND A,UNDER CONSTRUCTION  ,SR 836/I-395 FROM WEST OF I-95 TO MACARTHUR CSWY BRIDGE,NO ERROR,170.85857422988244,Active Construction,0.014259234760168672,1.0,0.014259234760168672
